audit_id,user_id,role,action,patient_id,timestamp,record_type,record_id,actions_per_hour,unique_patients_accessed,off_hours_flag,untreated_patient_ratio,record_type_entropy,rapid_edit_flag,cross_role_action_flag,session_duration_minutes,is_anomaly
584,DOC_008,doctor,create_prescription,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-05-14 02:26:42,prescription,PRESCRIPTION_5570,7,8,1,0.07,1.79,0,0,6.41,0
585,DOC_009,doctor,update_diagnosis,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-05-08 06:54:45,condition,CONDITION_6683,12,9,0,0.06,1.868,0,0,73.55,0
586,PATUSER_017,patient,cancel_appointment,dd0de87d-2596-9c38-a834-6f5246a48a51,2026-03-30 04:59:18,appointment,APPOINTMENT_3290,2,2,1,0.0,2.0,0,0,40.26,0
587,PATUSER_005,patient,cancel_appointment,d7b30817-a7e4-d7c5-8582-63d251b6f98c,2026-05-08 05:33:09,appointment,APPOINTMENT_6483,5,2,1,0.0,1.5,0,0,68.09,0
588,NUR_007,nurse,register_walkin,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-04-22 02:18:08,appointment,APPOINTMENT_9306,13,17,1,0.04,1.884,0,0,18.03,0
589,DOC_007,doctor,update_diagnosis,21adc8c0-7e1e-5167-1ac1-5449a6a2c73f,2026-05-20 05:05:13,condition,CONDITION_3317,23,15,1,0.13,1.557,0,0,16.65,0
590,PATUSER_027,patient,book_appointment,b09b332a-a8b1-5541-6855-d6420f922505,2026-04-13 06:45:34,appointment,APPOINTMENT_1081,2,2,0,0.0,1.664,1,0,15.32,0
591,PATUSER_006,patient,view_queue,88f931d5-4cfa-4be9-c6be-738d5fc8c215,2026-05-06 01:51:22,queue,QUEUE_6359,4,3,1,0.0,1.842,0,0,53.91,0
592,NUR_004,nurse,register_walkin,073b376b-9659-3e78-c6a6-a08b74d710da,2026-04-08 12:23:07,appointment,APPOINTMENT_4769,21,25,0,0.05,1.449,0,0,39.18,0
593,DOC_009,doctor,view_observation,f8540aed-49fc-9dd6-b195-288635b1d17a,2026-04-03 00:44:48,observation,OBSERVATION_2661,11,12,1,0.1,1.936,0,0,50.78,0
594,PATUSER_017,patient,view_queue,7bbc22dd-2b36-8b49-3bcc-14c25dafd13e,2026-03-25 00:58:10,queue,QUEUE_6489,2,2,1,0.0,1.485,0,0,40.49,0
595,PATUSER_030,patient,view_queue,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-05-19 06:09:34,queue,QUEUE_9436,1,1,0,0.0,1.5,0,0,42.22,0
596,PATUSER_028,patient,view_queue,717861a2-ab2b-2d2a-6a8f-6388dbff69d2,2026-04-23 07:49:32,queue,QUEUE_6847,4,1,0,0.0,1.658,0,0,7.79,0
597,PATUSER_002,patient,view_record,dda456b9-cd60-e91b-8a88-fd381a9e4611,2026-04-27 19:13:54,medical_record,MEDICAL_RECORD_8063,54,60,0,0.66,1.918,0,1,227.17,1
598,NUR_003,nurse,update_vitals,717861a2-ab2b-2d2a-6a8f-6388dbff69d2,2026-03-27 07:30:49,observation,OBSERVATION_9398,30,25,0,0.03,1.5,0,0,63.44,0
599,PATUSER_022,patient,update_diagnosis,3844e0c5-14c7-8f87-19b0-8f769b3bdd70,2026-04-10 16:13:10,condition,CONDITION_5967,82,39,0,0.79,2.322,0,1,175.18,1
600,PATUSER_015,patient,view_queue,4642b627-0caa-32c4-a7cd-87689252d332,2026-04-11 04:14:13,queue,QUEUE_5467,6,1,1,0.0,1.918,0,0,38.1,0
601,DOC_001,doctor,update_diagnosis,6367a5b3-1689-57b4-634f-693bb600e552,2026-03-31 00:40:43,condition,CONDITION_1205,18,7,1,0.06,1.753,0,0,60.32,0
602,NUR_007,nurse,update_queue,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-05-07 05:50:45,appointment,APPOINTMENT_2361,22,10,1,0.06,2.0,0,0,19.74,0
603,DOC_014,doctor,view_record,047f3ed4-bdea-7cd6-6e80-8537a3979cc6,2026-04-03 09:06:06,medical_record,MEDICAL_RECORD_7483,16,12,0,0.06,1.884,0,0,52.22,0
604,DOC_014,doctor,view_observation,a992fe7d-cd9b-0ace-6e0b-f6f0b5f01fc3,2026-04-29 01:52:51,observation,OBSERVATION_8600,23,12,1,0.04,1.722,0,0,59.43,0
605,NUR_004,nurse,update_vitals,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-05-05 07:38:12,observation,OBSERVATION_1374,13,11,0,0.05,1.485,1,0,63.09,0
606,NUR_006,nurse,update_vitals,8fcbd58f-7e61-d74d-9b35-46d267ecbbd3,2026-04-29 02:59:24,observation,OBSERVATION_4273,26,21,1,0.08,1.459,0,0,6.59,0
607,NUR_006,nurse,update_vitals,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-04-09 02:16:40,observation,OBSERVATION_2152,8,12,1,0.07,1.784,0,0,52.86,0
608,PATUSER_026,patient,view_own_record,2925a752-da6a-ef1f-31aa-68b0c2ff5027,2026-04-22 04:57:21,medical_record,MEDICAL_RECORD_6953,6,3,1,0.0,1.5,0,0,59.36,0
609,PATUSER_001,patient,view_own_record,917ffe5d-46b2-36f1-0de8-35e5ed017fa7,2026-04-03 09:20:45,medical_record,MEDICAL_RECORD_2213,6,3,0,0.0,1.95,0,0,60.12,0
610,PATUSER_005,patient,cancel_appointment,047f3ed4-bdea-7cd6-6e80-8537a3979cc6,2026-05-14 07:55:13,appointment,APPOINTMENT_5992,2,2,0,0.0,1.42,0,0,53.24,0
611,PATUSER_006,patient,book_appointment,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-05-02 10:45:23,appointment,APPOINTMENT_6966,3,1,0,0.0,1.5,0,0,53.66,0
612,PATUSER_022,patient,cancel_appointment,c72a8c6e-1dfd-0a8b-20e7-066eadd4931c,2026-05-05 08:36:06,appointment,APPOINTMENT_1233,4,2,0,0.0,1.436,0,0,16.93,0
613,PATUSER_018,patient,view_own_record,f5de0af7-bfb4-270e-8175-e12515583ea8,2026-05-05 05:38:51,medical_record,MEDICAL_RECORD_9761,2,2,1,0.0,1.79,0,0,15.51,0
614,PATUSER_030,patient,cancel_appointment,e60a6ecc-5639-5800-4bf2-8e8a2865e55c,2026-05-15 02:13:40,appointment,APPOINTMENT_2496,1,2,1,0.0,1.842,0,0,22.36,0
615,PATUSER_023,patient,book_appointment,3408cffd-cbea-0de1-e3a8-8b0b86bb5637,2026-05-01 02:15:06,appointment,APPOINTMENT_4234,2,3,1,0.0,1.79,0,0,19.54,0
616,DOC_007,doctor,view_record,820d39a0-d304-2b9d-25a8-d705deede745,2026-05-10 04:22:57,medical_record,MEDICAL_RECORD_9719,24,18,1,0.07,1.738,1,0,35.08,0
617,NUR_001,nurse,update_queue,4642b627-0caa-32c4-a7cd-87689252d332,2026-04-25 10:26:49,appointment,APPOINTMENT_4171,25,22,0,0.04,1.936,0,0,73.41,0
618,PATUSER_025,patient,view_queue,f8540aed-49fc-9dd6-b195-288635b1d17a,2026-03-31 04:09:48,queue,QUEUE_3587,2,2,1,0.0,1.379,0,0,27.4,0
619,PATUSER_015,patient,cancel_appointment,8e21cb1f-b016-dda9-1d06-c920c24a0b37,2026-04-08 06:25:45,appointment,APPOINTMENT_6046,5,2,0,0.0,1.061,0,0,60.21,0
620,PATUSER_003,patient,book_appointment,5e236a28-42bb-348c-3267-03ed1a052b40,2026-04-23 07:15:46,appointment,APPOINTMENT_8004,1,2,0,0.0,1.379,0,0,33.62,0
621,PATUSER_026,patient,view_queue,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-05-18 08:43:35,queue,QUEUE_8979,5,3,0,0.0,1.664,0,0,20.05,0
622,NUR_001,nurse,view_appointment,9b5ce034-80bf-4c6b-f400-3a89fc0d135b,2026-04-22 10:25:47,appointment,APPOINTMENT_5017,26,18,0,0.01,1.936,0,0,28.99,0
623,NUR_006,nurse,register_walkin,b4679b26-64ac-c348-6667-1e9093ae866f,2026-05-19 11:17:13,appointment,APPOINTMENT_6456,16,23,0,0.06,1.891,0,0,6.53,0
624,DOC_013,doctor,view_observation,465dd060-e77a-9924-0d7a-75d52d39a714,2026-04-21 11:52:20,observation,OBSERVATION_8163,13,11,0,0.13,1.5,0,0,14.82,0
625,DOC_003,doctor,view_record,b09b332a-a8b1-5541-6855-d6420f922505,2026-04-30 05:32:04,medical_record,MEDICAL_RECORD_2196,22,18,1,0.06,1.959,0,0,9.7,0
626,DOC_012,doctor,view_observation,a82f0145-e797-d65d-bebf-e49dd38bac1e,2026-03-26 05:26:43,observation,OBSERVATION_3429,19,16,1,0.2,1.485,0,0,25.57,0
627,DOC_014,doctor,update_diagnosis,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-05-19 01:47:28,condition,CONDITION_4559,5,4,1,0.17,1.449,0,0,71.83,0
628,PATUSER_025,patient,view_queue,7f857501-0257-2c7f-2e8f-9886705681f3,2026-05-19 03:14:23,queue,QUEUE_4369,4,1,1,0.0,1.149,0,0,31.26,0
629,PATUSER_025,patient,view_own_record,3c6d02df-84f2-f9e2-8e09-852349757293,2026-04-04 02:14:42,medical_record,MEDICAL_RECORD_8486,1,1,1,0.0,1.936,0,0,45.48,0
630,DOC_002,doctor,view_record,e300c149-9eaa-3d5a-57d9-ea8d4c996597,2026-04-20 20:21:10,medical_record,MEDICAL_RECORD_1743,60,74,0,0.68,1.557,1,0,403.72,1
631,DOC_010,doctor,view_record,d7b30817-a7e4-d7c5-8582-63d251b6f98c,2026-03-28 03:05:20,medical_record,MEDICAL_RECORD_3975,23,3,1,0.03,1.75,0,0,53.65,0
632,ADM_002,admin,view_report,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-05-22 02:19:45,report,REPORT_1761,14,2,1,0.0,1.837,0,0,33.26,0
633,PATUSER_010,patient,cancel_appointment,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-05-21 09:40:34,appointment,APPOINTMENT_9793,6,3,0,0.0,1.371,0,0,12.01,0
634,PATUSER_004,patient,cancel_appointment,843d8b33-f833-1324-2aa6-e07c91e49204,2026-04-02 09:47:11,appointment,APPOINTMENT_4695,6,1,0,0.0,1.658,0,0,37.86,0
635,PATUSER_018,patient,book_appointment,465dd060-e77a-9924-0d7a-75d52d39a714,2026-04-08 01:42:40,appointment,APPOINTMENT_3379,6,2,1,0.0,1.5,0,0,48.05,0
636,PATUSER_013,patient,book_appointment,3bc81e09-7091-bc59-a58a-39b485d9e48b,2026-03-25 00:36:09,appointment,APPOINTMENT_6634,6,2,1,0.0,1.842,0,0,60.59,0
637,DOC_013,doctor,view_observation,8db9c819-1c0b-c9a9-3e31-4b85f52201d2,2026-04-01 10:13:46,observation,OBSERVATION_9504,17,17,0,0.22,1.753,0,0,23.4,0
638,NUR_002,nurse,create_prescription,1f534514-2f45-191e-04b4-ad9e93bdf422,2026-04-22 19:19:36,prescription,PRESCRIPTION_4634,62,61,0,0.66,2.126,1,1,157.87,1
639,PATUSER_025,patient,update_diagnosis,ea7deb48-7fa5-3406-28b9-051b0c18d363,2026-04-27 15:30:20,condition,CONDITION_9860,82,42,0,0.82,1.447,0,1,288.86,1
640,PATUSER_015,patient,cancel_appointment,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-04-18 04:24:02,appointment,APPOINTMENT_1970,3,1,1,0.0,1.79,0,0,71.42,0
641,PATUSER_024,patient,book_appointment,2b31de7e-3596-37c7-1d46-db12d82e73ef,2026-04-19 03:16:39,appointment,APPOINTMENT_3022,4,1,1,0.0,1.761,0,0,61.49,0
642,PATUSER_022,patient,cancel_appointment,a82f0145-e797-d65d-bebf-e49dd38bac1e,2026-03-25 11:06:36,appointment,APPOINTMENT_3517,2,1,0,0.0,1.906,0,0,52.06,0
643,DOC_005,doctor,update_diagnosis,e94fc8e2-b867-5164-0607-5e5eb581b150,2026-04-01 12:06:58,condition,CONDITION_2723,15,11,0,0.21,1.988,0,0,63.66,0
644,PATUSER_025,patient,cancel_appointment,d1e9c67e-e701-dbf5-aa21-bb9ae3751b97,2026-04-20 12:09:22,appointment,APPOINTMENT_5354,6,2,0,0.0,1.891,0,0,49.82,0
645,DOC_007,doctor,view_record,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-05-02 11:33:06,medical_record,MEDICAL_RECORD_8074,20,15,0,0.13,1.76,0,0,51.73,0
646,PATUSER_018,patient,view_own_record,42c1eb05-09a9-eeda-a957-d822de66c536,2026-04-12 04:24:55,medical_record,MEDICAL_RECORD_6636,5,1,1,0.0,1.5,1,0,71.22,0
647,ADM_001,admin,view_report,dd0de87d-2596-9c38-a834-6f5246a48a51,2026-05-13 04:16:39,report,REPORT_2659,6,7,1,0.08,1.614,0,0,53.94,0
648,PATUSER_022,patient,view_queue,79402472-6884-1aca-759a-a23f36ee8dca,2026-04-06 06:43:23,queue,QUEUE_6087,3,3,0,0.0,1.936,0,0,18.03,0
649,PATUSER_008,patient,view_own_record,b3c9a883-40ea-1452-7b76-62e552e033d2,2026-04-06 08:31:34,medical_record,MEDICAL_RECORD_4683,3,3,0,0.0,1.922,0,0,32.86,0
650,PATUSER_004,patient,view_queue,3eee4689-2d02-6ec9-c257-42b3adfdcd70,2026-04-08 04:20:13,queue,QUEUE_4992,5,1,1,0.0,1.842,0,0,24.17,0
651,DOC_002,doctor,create_prescription,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-05-18 08:00:06,prescription,PRESCRIPTION_6270,19,16,0,0.12,1.669,0,0,18.46,0
652,PATUSER_028,patient,view_queue,21adc8c0-7e1e-5167-1ac1-5449a6a2c73f,2026-04-28 03:46:35,queue,QUEUE_1362,5,3,1,0.0,1.834,0,0,73.67,0
653,PATUSER_011,patient,view_own_record,2925a752-da6a-ef1f-31aa-68b0c2ff5027,2026-05-07 10:48:33,medical_record,MEDICAL_RECORD_8407,1,2,0,0.0,1.906,0,0,54.44,0
654,NUR_005,nurse,update_vitals,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-03 11:16:03,observation,OBSERVATION_4188,17,16,0,0.03,1.658,0,0,40.56,0
655,NUR_001,nurse,register_walkin,f8540aed-49fc-9dd6-b195-288635b1d17a,2026-03-31 02:52:05,appointment,APPOINTMENT_8051,13,6,1,0.08,1.971,0,0,13.37,0
656,NUR_002,nurse,register_walkin,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-04-15 02:55:17,appointment,APPOINTMENT_7303,16,18,1,0.02,1.189,0,0,50.31,0
657,NUR_005,nurse,view_audit,a992fe7d-cd9b-0ace-6e0b-f6f0b5f01fc3,2026-04-24 20:38:03,audit,AUDIT_1497,71,43,0,0.93,2.059,0,1,176.54,1
658,PATUSER_015,patient,view_record,0369610a-4641-e2d5-80b2-844b2bd99f16,2026-04-15 21:09:40,medical_record,MEDICAL_RECORD_6543,85,80,0,0.69,2.126,1,1,400.51,1
659,NUR_001,nurse,update_vitals,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-05-15 04:20:27,observation,OBSERVATION_5629,23,12,1,0.1,1.922,0,0,9.1,0
660,NUR_006,nurse,update_vitals,b3c9a883-40ea-1452-7b76-62e552e033d2,2026-03-31 03:47:04,observation,OBSERVATION_9753,17,19,1,0.05,1.95,0,0,39.33,0
661,DOC_002,doctor,view_observation,073b376b-9659-3e78-c6a6-a08b74d710da,2026-05-10 18:59:02,observation,OBSERVATION_4387,59,32,0,0.77,1.959,1,0,135.73,1
662,PATUSER_012,patient,cancel_appointment,e94fc8e2-b867-5164-0607-5e5eb581b150,2026-03-25 01:23:44,appointment,APPOINTMENT_5033,1,2,1,0.0,1.837,0,0,53.26,0
663,PATUSER_015,patient,cancel_appointment,7f857501-0257-2c7f-2e8f-9886705681f3,2026-04-07 07:23:10,appointment,APPOINTMENT_8998,6,3,0,0.0,1.75,0,0,68.15,0
664,NUR_002,nurse,update_queue,e7fccc97-5df9-b27f-8322-44fd5b624936,2026-03-29 11:06:36,appointment,APPOINTMENT_5202,30,18,0,0.01,1.792,0,0,14.02,0
665,PATUSER_019,patient,cancel_appointment,e1571870-cf37-1c6b-c97f-c4ab9a32b172,2026-03-31 12:14:36,appointment,APPOINTMENT_8844,4,2,0,0.0,1.95,0,0,24.93,0
666,DOC_007,doctor,view_observation,9cefc3e8-33f8-beac-d280-fb10e474151c,2026-05-03 00:49:57,observation,OBSERVATION_6736,17,8,1,0.02,1.868,0,0,9.72,0
667,PATUSER_005,patient,view_own_record,e7fccc97-5df9-b27f-8322-44fd5b624936,2026-04-08 10:38:09,medical_record,MEDICAL_RECORD_9964,1,2,0,0.0,1.891,0,0,71.28,0
668,NUR_006,nurse,create_prescription,717861a2-ab2b-2d2a-6a8f-6388dbff69d2,2026-05-10 16:25:49,prescription,PRESCRIPTION_1096,39,46,0,0.82,1.5,0,1,305.58,1
669,ADM_003,admin,view_audit,5e236a28-42bb-348c-3267-03ed1a052b40,2026-04-29 17:00:33,audit,AUDIT_3509,87,44,0,0.9,1.617,0,0,377.1,1
670,PATUSER_005,patient,view_queue,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-10 06:22:39,queue,QUEUE_1697,2,1,0,0.0,1.5,0,0,56.17,0
671,PATUSER_005,patient,book_appointment,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-04-19 08:53:25,appointment,APPOINTMENT_5030,2,2,0,0.0,1.539,0,0,48.85,0
672,DOC_014,doctor,view_observation,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-17 10:07:48,observation,OBSERVATION_6532,11,14,0,0.2,1.846,0,0,58.48,0
673,PATUSER_011,patient,view_own_record,10751dec-9152-b658-beeb-ba433fbb9213,2026-05-08 10:39:53,medical_record,MEDICAL_RECORD_7738,4,3,0,0.0,1.792,0,0,71.02,0
674,NUR_006,nurse,register_walkin,3c6d02df-84f2-f9e2-8e09-852349757293,2026-05-07 11:33:19,appointment,APPOINTMENT_2473,12,21,0,0.04,0.722,0,0,47.86,0
675,NUR_006,nurse,view_appointment,d20dc49f-5674-961e-a123-6e3000654b95,2026-05-01 06:24:22,appointment,APPOINTMENT_9721,14,10,0,0.11,1.823,0,0,9.62,0
676,PATUSER_015,patient,book_appointment,11b2d013-d581-7187-e88b-7a04781d307b,2026-04-01 09:08:38,appointment,APPOINTMENT_7215,5,3,0,0.0,1.522,0,0,73.83,0
677,PATUSER_006,patient,view_queue,e126e379-083f-ea08-0358-303361acf072,2026-05-01 01:02:40,queue,QUEUE_2392,5,3,1,0.0,1.0,0,0,30.37,0
678,ADM_002,admin,manage_user,b3c9a883-40ea-1452-7b76-62e552e033d2,2026-05-03 17:46:47,user,USER_3769,74,39,0,0.87,1.922,0,0,153.29,1
679,ADM_002,admin,view_report,4bab2d0f-4783-619c-46b2-f656667ffb67,2026-05-21 03:36:32,report,REPORT_5470,10,4,1,0.1,1.379,0,0,6.64,0
680,PATUSER_023,patient,book_appointment,b23941a4-269e-2ac4-8ced-75d1ac8b1b1d,2026-05-19 11:26:08,appointment,APPOINTMENT_9398,4,3,0,0.0,1.884,0,0,43.59,0
681,PATUSER_030,patient,cancel_appointment,910f9d72-b5f2-60bf-8302-274ac5d74635,2026-04-29 06:39:00,appointment,APPOINTMENT_2753,4,3,0,0.0,1.75,0,0,71.0,0
682,NUR_001,nurse,create_prescription,754c6983-a899-1c3c-f51d-2af172b88b91,2026-03-24 19:12:29,prescription,PRESCRIPTION_2500,39,29,0,0.84,1.892,0,1,353.66,1
683,DOC_001,doctor,create_prescription,7f857501-0257-2c7f-2e8f-9886705681f3,2026-04-24 11:18:41,prescription,PRESCRIPTION_9880,12,9,0,0.01,1.834,0,0,27.43,0
684,PATUSER_012,patient,cancel_appointment,e1571870-cf37-1c6b-c97f-c4ab9a32b172,2026-05-12 11:40:39,appointment,APPOINTMENT_2059,1,3,0,0.0,1.669,0,0,18.17,0
685,DOC_004,doctor,view_observation,155649eb-5d3e-41ca-5a2c-78972a1721f4,2026-03-24 19:14:12,observation,OBSERVATION_9187,81,23,0,0.85,1.352,1,0,143.99,1
686,NUR_005,nurse,update_vitals,07052ffe-5096-f813-923b-f3a32be34399,2026-04-23 06:22:58,observation,OBSERVATION_6189,25,12,0,0.03,1.295,0,0,53.36,0
687,ADM_003,admin,manage_user,219c0f88-2190-9af2-4122-bcf1c4f4a0bf,2026-04-03 11:03:40,user,USER_5438,4,6,0,0.04,1.522,0,0,62.22,0
688,NUR_007,nurse,update_queue,3844e0c5-14c7-8f87-19b0-8f769b3bdd70,2026-04-06 07:58:07,appointment,APPOINTMENT_5740,20,11,0,0.04,1.971,0,0,43.45,0
689,DOC_010,doctor,update_diagnosis,7bbc22dd-2b36-8b49-3bcc-14c25dafd13e,2026-05-04 07:46:12,condition,CONDITION_7832,11,16,0,0.11,1.834,0,0,49.21,0
690,NUR_001,nurse,update_vitals,392c8ae6-3c3b-1ff7-c35c-4e64946db9b6,2026-05-14 05:44:04,observation,OBSERVATION_7293,30,13,1,0.11,1.922,0,0,49.37,0
691,PATUSER_024,patient,cancel_appointment,4642b627-0caa-32c4-a7cd-87689252d332,2026-03-29 05:54:53,appointment,APPOINTMENT_4659,1,3,1,0.0,1.842,0,0,47.18,0
692,PATUSER_016,patient,view_audit,ea7deb48-7fa5-3406-28b9-051b0c18d363,2026-04-24 18:47:07,audit,AUDIT_5066,87,59,0,0.81,1.95,0,1,355.11,1
693,PATUSER_026,patient,view_own_record,917ffe5d-46b2-36f1-0de8-35e5ed017fa7,2026-03-26 12:08:10,medical_record,MEDICAL_RECORD_2765,1,2,0,0.0,1.922,0,0,15.08,0
694,NUR_003,nurse,register_walkin,07052ffe-5096-f813-923b-f3a32be34399,2026-04-01 03:30:24,appointment,APPOINTMENT_1565,30,25,1,0.05,1.918,0,0,14.0,0
695,PATUSER_017,patient,book_appointment,a2ff83e0-2cc0-50a4-b008-52a1add72ced,2026-04-25 09:31:28,appointment,APPOINTMENT_6903,5,1,0,0.0,0.918,0,0,8.91,0
696,ADM_001,admin,update_schedule,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-05-08 06:36:04,schedule,SCHEDULE_5272,7,1,0,0.05,1.522,0,0,41.73,0
697,DOC_015,doctor,view_record,e1571870-cf37-1c6b-c97f-c4ab9a32b172,2026-03-27 10:41:17,medical_record,MEDICAL_RECORD_1315,22,3,0,0.01,1.918,0,0,20.79,0
698,PATUSER_008,patient,view_own_record,3bc81e09-7091-bc59-a58a-39b485d9e48b,2026-03-27 07:39:06,medical_record,MEDICAL_RECORD_9341,1,3,0,0.0,1.842,0,0,34.05,0
699,PATUSER_029,patient,cancel_appointment,b4679b26-64ac-c348-6667-1e9093ae866f,2026-04-11 04:01:52,appointment,APPOINTMENT_5675,2,3,1,0.0,1.685,1,0,48.94,0
700,PATUSER_004,patient,view_record,f84719a0-d28d-ec20-64a8-a17992dcd9ac,2026-03-26 20:51:20,medical_record,MEDICAL_RECORD_1890,76,62,0,0.82,1.842,1,1,181.38,1
701,PATUSER_017,patient,book_appointment,820d39a0-d304-2b9d-25a8-d705deede745,2026-05-17 09:38:24,appointment,APPOINTMENT_9055,3,1,0,0.0,1.379,0,0,26.69,0
702,PATUSER_006,patient,view_own_record,6367a5b3-1689-57b4-634f-693bb600e552,2026-05-18 04:28:08,medical_record,MEDICAL_RECORD_8291,6,1,1,0.0,1.0,0,0,12.51,0
703,ADM_003,admin,view_report,4bab2d0f-4783-619c-46b2-f656667ffb67,2026-03-29 02:43:55,report,REPORT_5948,3,0,1,0.04,1.0,0,0,72.97,0
704,DOC_010,doctor,view_record,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-03-30 04:12:44,medical_record,MEDICAL_RECORD_9149,8,3,1,0.19,1.834,0,0,17.22,0
705,PATUSER_003,patient,view_own_record,79402472-6884-1aca-759a-a23f36ee8dca,2026-05-13 07:22:46,medical_record,MEDICAL_RECORD_8339,2,1,0,0.0,1.906,0,0,8.08,0
706,PATUSER_027,patient,update_diagnosis,b3c9a883-40ea-1452-7b76-62e552e033d2,2026-04-25 16:16:43,condition,CONDITION_7017,37,75,0,0.84,1.5,1,1,287.68,1
707,PATUSER_005,patient,book_appointment,01974f36-ced2-c38e-32c5-1b09e1fe1638,2026-04-14 09:14:09,appointment,APPOINTMENT_6903,2,2,0,0.0,1.571,0,0,30.99,0
708,PATUSER_003,patient,view_queue,d20dc49f-5674-961e-a123-6e3000654b95,2026-05-12 05:01:24,queue,QUEUE_3285,2,2,1,0.0,1.918,0,0,50.18,0
709,PATUSER_028,patient,view_own_record,6383af50-c8f6-0c22-1dd4-6ee2be572cb1,2026-04-27 11:33:05,medical_record,MEDICAL_RECORD_9985,4,1,0,0.0,1.906,0,0,66.65,0
710,PATUSER_001,patient,view_own_record,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-04-08 07:07:10,medical_record,MEDICAL_RECORD_2183,2,3,0,0.0,1.459,0,0,33.56,0
711,PATUSER_020,patient,view_own_record,5e236a28-42bb-348c-3267-03ed1a052b40,2026-05-16 03:38:30,medical_record,MEDICAL_RECORD_4042,4,2,1,0.0,1.5,0,0,42.94,0
712,PATUSER_028,patient,cancel_appointment,744a7169-4e89-61ff-27f2-3c736abf4368,2026-05-06 01:51:29,appointment,APPOINTMENT_6236,1,2,1,0.0,1.76,0,0,13.33,0
713,ADM_001,admin,update_schedule,01974f36-ced2-c38e-32c5-1b09e1fe1638,2026-05-08 16:04:08,schedule,SCHEDULE_2540,65,75,0,0.91,1.677,1,0,350.94,1
714,PATUSER_005,patient,cancel_appointment,e126e379-083f-ea08-0358-303361acf072,2026-04-29 06:16:14,appointment,APPOINTMENT_2132,2,3,0,0.0,1.842,0,0,7.4,0
715,PATUSER_008,patient,view_own_record,744a7169-4e89-61ff-27f2-3c736abf4368,2026-04-10 05:03:36,medical_record,MEDICAL_RECORD_2258,6,3,1,0.0,2.0,0,0,69.75,0
716,DOC_013,doctor,view_observation,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-03-27 03:45:40,observation,OBSERVATION_1387,5,15,1,0.17,1.53,0,0,68.38,0
717,PATUSER_004,patient,cancel_appointment,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-05-04 12:00:35,appointment,APPOINTMENT_7575,4,1,0,0.0,1.573,0,0,67.84,0
718,PATUSER_008,patient,book_appointment,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-22 03:09:03,appointment,APPOINTMENT_3182,1,1,1,0.0,1.888,0,0,44.93,0
719,PATUSER_023,patient,cancel_appointment,073b376b-9659-3e78-c6a6-a08b74d710da,2026-05-01 00:59:29,appointment,APPOINTMENT_8778,3,1,1,0.0,1.459,0,0,5.85,0
720,PATUSER_006,patient,view_own_record,b4679b26-64ac-c348-6667-1e9093ae866f,2026-04-03 02:08:37,medical_record,MEDICAL_RECORD_7774,2,2,1,0.0,1.459,0,0,48.89,0
721,PATUSER_029,patient,cancel_appointment,e7fccc97-5df9-b27f-8322-44fd5b624936,2026-05-13 03:51:30,appointment,APPOINTMENT_9540,3,2,1,0.0,1.392,0,0,35.23,0
722,NUR_004,nurse,update_queue,0369610a-4641-e2d5-80b2-844b2bd99f16,2026-05-13 02:07:31,appointment,APPOINTMENT_8699,21,25,1,0.0,1.299,0,0,10.94,0
723,PATUSER_008,patient,book_appointment,e60a6ecc-5639-5800-4bf2-8e8a2865e55c,2026-04-24 11:47:34,appointment,APPOINTMENT_4133,5,3,0,0.0,1.241,0,0,52.75,0
724,ADM_001,admin,update_schedule,83948281-33ad-4a11-0a3d-04484caf2ab9,2026-05-06 04:08:41,schedule,SCHEDULE_6527,15,5,1,0.05,1.738,0,0,23.47,0
725,DOC_012,doctor,view_observation,4f74c441-7628-4f98-82a7-f4c99d926736,2026-04-28 07:47:38,observation,OBSERVATION_9374,16,10,0,0.09,1.826,0,0,70.27,0
